,label,tweet_cleaned,tweet_text
1293,NO,smoked out : secondhand pot smoke raises concerns : seattle <allcaps> even for those who arent marijuana smokers . <repeat> <url> <hashtag> seattle,Smoked out: Secondhand pot smoke raises concerns: SEATTLE  Even for those who arent marijuana smokers... http://t.co/zplP0ZnW #seattle
1294,NO,"the four building blocks of the universe are fire , water , gravel and vinyl .","The four building blocks of the universe are fire, water, gravel and vinyl."
1295,NO,<number> + <number> <number> fire department <number> dispatches new on december <number> at <number> a.m. : <number> fire department <number> dispatch . <repeat> <url>,911 + 311: 3 fire department 911 dispatches new on December 14 at 1:39 a.m.:     3 Fire department 911 dispatch... http://t.co/bJYs20Mf
1296,NO,tribal police kill <number> aggressive dogs : a tribal spokeswoman says lower elwha klallam police have fatally shot five . <repeat> <url>,Tribal police kill 5 aggressive dogs: A tribal spokeswoman says Lower Elwha Klallam police have fatally shot five... http://t.co/rxupGCsm
1297,NO,can you smoke weed in sydney 's royal botanic gardens ? that 'd be a sweet ass place to light a j # i heart i <number> #,can you smoke weed in sydney's royal botanic gardens? that'd be a sweet ass place to light a j       # I heart I-502 #
1298,NO,"courage is fire , and bullying is smoke .","Courage is fire, and bullying is smoke."
1299,NO,i thunk every time i smoke i break up with girls . <repeat> : o,I thunk every time I smoke I break up with girls.... :o
1300,NO,tribal police kill <number> aggressive dogs : a tribal spokeswoman says lower elwha klallam police have fatally . <repeat> <url> <hashtag> seattle,Tribal police kill 5 aggressive dogs: A tribal spokeswoman says Lower Elwha Klallam police have fatally... http://t.co/kLdplxKl #seattle
1301,NO,"the four building blocks of the universe are fire , water , gravel and vinyl .","The four building blocks of the universe are fire, water, gravel and vinyl."
1302,NO,it pisses me off to no end that my brother sold my car to pay for his college so i now do n't have a car .,It pisses me off to no end that my brother sold my car to pay for his college so I now don't have a car.
1303,NO,nothing was worse then having a huge <allcaps> cd collection in the <hashtag> <number> s and someone breaking in to ur car and swoopin it,Nothing was worse then having a HUGE cd collection in the #90s and someone breaking in to ur car and swoopin it
1304,YES,auto fire alarm | <number> <number> nd av | units : e <number> l <number>,Auto Fire Alarm | 2200 2nd Av | Units: E2 L4
1305,NO,uk <allcaps> car market defies predictions of triple-dip recession as europe slumps : new uk <allcaps> car sales up <number> % compared wi . <repeat> <url>,UK car market defies predictions of triple-dip recession as Europe slumps: New UK car sales up 11.3% compared wi... http://t.co/ecIMf4oA
1306,NO,"snohomish chief fought fires , floods , squabbles for <number> years : mark collins began his <number> - year fire servi . <repeat> <url> <hashtag> seattle","Snohomish chief fought fires, floods, squabbles for 32 years: Mark Collins began his 36-year fire servi... http://t.co/9859vctG #seattle"
1307,NO,"crime watch roundup -LRB- and more <smile> car stolen , car found , package-theft redux , plus <number> suspicious-person sightings <url>","Crime Watch roundup (and more): Car stolen, car found, package-theft redux, plus 2 suspicious-person sightings http://t.co/PZBBAQph"
1308,YES,man suffers burns in party attack - the province : cbc <allcaps> . caman suffers burns in party attackthe provincea horrific . <repeat> <url>,Man suffers burns in party attack - The Province: CBC.caMan suffers burns in party attackThe ProvinceA horrific ... http://t.co/MmPKj4qx
1309,NO,corbett report radio <number> the global crossroads <url> the corbett report,Corbett Report Radio 271  The Global Crossroads http://t.co/utcD9mt6 The Corbett Report
1310,NO,"crime watch roundup -LRB- and more <smile> car stolen , car found , package-theft redux , plus <number> suspicious-perso . <repeat> <url> west <allcaps> seattle <allcaps>","Crime Watch roundup (and more): Car stolen, car found, package-theft redux, plus 2 suspicious-perso... http://t.co/EahNIK0Q WEST SEATTLE"
1311,NO,"snohomish chief fought fires , floods , squabbles for <number> years : mark collins began his <number> - year fire servi . <repeat> <url> <hashtag> seattle","Snohomish chief fought fires, floods, squabbles for 32 years: Mark Collins began his 36-year fire servi... http://t.co/SbUShLpf #seattle"
1312,YES,that car accident on the freeway that i saw earlier tonight just gave me another wake up call . <repeat>,That car accident on the freeway that I saw earlier tonight just gave me another wake up call...
1313,NO,traffic : westbound i <number> shut down near lake mary : a fatal crash has shut down the westbound lanes on interstate <number> <url>,Traffic: Westbound I-4 shut down near Lake Mary: A fatal crash has shut down the westbound lanes on Interstate 4... http://t.co/wbiznobS
1314,NO,study : <number> in <number> used cars for sale has an accident history - aol <allcaps> autos : study : <number> in <number> used cars for sale has an ac . <repeat> <url>,Study: 1 In 6 Used Cars For Sale Has An Accident History - AOL Autos: Study: 1 In 6 Used Cars For Sale Has An Ac... http://t.co/9OgF8ka7
1315,NO,jenni rivera -- family outraged <allcaps> over grisly death scene video : jenni rivera 's family is disgusted <allcaps> that crash sce . <repeat> <url>,Jenni Rivera -- Family OUTRAGED Over Grisly Death Scene Video: Jenni Rivera's family is DISGUSTED that crash sce... http://t.co/XpG3VVEL
1316,NO,social media traffic <number> - how to get traffic from social media : <url>,Social Media Traffic 101 - How To Get Traffic From Social Media: http://t.co/Y3NHKJYj
1317,NO,"if i 'm not going to be able to sell my car , i 'm getting it painted like this in the future ! <hashtag> perfect <hashtag> car <hashtag> a <url>","If I'm not going to be able to sell my car, I'm getting it painted like this in the future! #perfect #car #a http://t.co/mWkfuj3a"
1318,YES,police search for suspects after <number> people set on fire in blitz attack at denver home <url>,Police search for suspects after 4 people set on fire in blitz attack at Denver home http://t.co/qG5ShcX3
1319,NO,postbusiness | volkswagen group reports record sales : volkswagen group reports record salesberlin <allcaps> -LRB- ap <allcaps> -RRB- volks . <repeat> <url>,PostBusiness| Volkswagen Group reports record sales: Volkswagen Group reports record salesBERLIN (AP)  Volks... http://t.co/TqoV26tC
1320,NO,snowing in all the passes right <allcaps> now <allcaps> - slick roads in seattle - wx and traffic all morning starting at <number> am <allcaps> q <number> fox,Snowing in all the Passes RIGHT NOW - slick roads in Seattle - Wx and Traffic all morning starting at 4:30 AM Q13Fox
1321,NO,exclusive <allcaps> : ` miracle ' aurora victim on road to recovery <url>,EXCLUSIVE: 'Miracle' Aurora victim on road to recovery http://t.co/bekA5Ay9
1322,NO,"snohomish chief fought fires , floods , squabbles for <number> years : mark collins began his <number> - year fire servi . <repeat> <url> <hashtag> seattle","Snohomish chief fought fires, floods, squabbles for 32 years: Mark Collins began his 36-year fire servi... http://t.co/1dI0PCmX #seattle"
1323,NO,spent the better part of the day de-conflicted a traffic incident . because life just sucks if you let that american icv <allcaps> get on the road <number> st,Spent the better part of the day de-conflicted a traffic incident. Because life just sucks if you let that American ICV get on the road 1st
1324,NO,made it home safe . i <number> s was crazy ! a couple accidents . <repeat> hella wsp <allcaps> and so much water <allcaps> on the road <allcaps> that i was hydroplane 'n like ms <allcaps> budweiser <allcaps> !,Made it home Safe.  I-5 S was crazy! A couple accidents.. hella WSP and so much WATER on the ROAD that I was Hydroplane'n like MS BUDWEISER!
1325,NO,traffic : lot 's of standing water on the local roads and highways - good plan to slow down and add some extra time to your commute,Traffic: lot's of standing water on the local roads and highways - good plan to slow down and add some extra time to your commute
1326,NO,go-kart driver zips through traffic : police are seeking a go-kart driver caught weaving through traffic in sydne . <repeat> <url>,Go-kart driver zips through traffic: Police are seeking a go-kart driver caught weaving through traffic in Sydne... http://t.co/V227MgKX
1327,NO,exclusive : trinidad james signs with def jam <url>,Exclusive: Trinidad James Signs With Def Jam http://t.co/jR2hGoNf
1328,NO,justin bieber murder plot uncovered by police : report <url>,Justin Bieber Murder Plot Uncovered by Police: Report http://t.co/uHVWVJNR
1329,NO,"courage is fire , and bullying is smoke .","Courage is fire, and bullying is smoke."
1330,NO,i want a car bra for christmas . it sucks having a white car and bad parallel parking skills .,I want a car bra for Christmas. It sucks having a white car and bad parallel parking skills.
1331,NO,murray : road <hashtag> injury increasing by <number> % in absolute terms between <number> & <number> <hashtag> gbd <allcaps> <number> <hashtag> globalhealth,Murray: Road #injury increasing by 47% in absolute terms between 1990 & 2010 #GBD2010 #globalhealth
1332,NO,"snohomish chief fought fires , floods , squabbles for <number> years : mark collins began his <number> - year fire servi . <repeat> <url> <hashtag> seattle","Snohomish chief fought fires, floods, squabbles for 32 years: Mark Collins began his 36-year fire servi... http://t.co/wK2VP2c8 #seattle"
1333,NO,"i probably should never have been there anyway , and it served me right when the two alert police officers fired up their siren , pulled me ov","I probably should never have been there anyway, and it served me right when the two alert police officers fired up their siren, pulled me ov"
1334,NO,"snohomish chief fought fires , floods , squabbles for <number> years : mark collins began his <number> - year fire servi . <repeat> <url> <hashtag> seattle","Snohomish chief fought fires, floods, squabbles for 32 years: Mark Collins began his 36-year fire servi... http://t.co/pC0k2G5o #seattle"
1335,YES,uh oh ! sb <allcaps> i <number> at <number> th the hov <allcaps> lane is blocked while they clear out a wreck . nasty backup stretches about <number> miles !,Uh oh!  SB I5 at 175th the HOV lane is blocked while they clear out a wreck.  Nasty backup stretches about 6 miles!
1336,YES,motor vehicle accident | <number> th av s / s dawson st | units : e <number>,Motor Vehicle Accident | 15th Av S / S Dawson St | Units: E13
1337,NO,"there 's a danger in starting a fire , you never know how many bitches you 'll burn","There's a danger in starting a fire, you never know how many bitches you'll burn"
1338,NO,apple blocks update for skydrive app - report <url>,Apple Blocks Update For SkyDrive App - Report http://t.co/kAw2ahiK
1339,NO,breaking abbey - colbert report -LRB- breaking bad & downton abbey mashup -RRB- ! <url>,Breaking Abbey - Colbert Report (Breaking Bad & Downton Abbey mashup)!  http://t.co/YdHRtsHa
