,label,tweet_cleaned,tweet_text
725,YES,kansas city police : chiefs player involved in shootings : police say a <number> - year-old kansas city chiefs player was . <repeat> <url>,Kansas City police: Chiefs player involved in shootings: Police say a 25-year-old Kansas City Chiefs player was... http://t.co/lVeJva6r
726,YES,neomemphis sports : kansas city police : chiefs player involved in shootings : police say a <number> - yea . <repeat> <url> <hashtag> memphis <hashtag> sports,NeoMemphis Sports: Kansas City police: Chiefs player involved in shootings: Police say a 25-yea... http://t.co/0g8xl5sR #memphis #sports
727,NO,curacao police have new leads in $ <number> m gold heist : police in curacao say they have several leads following a brazen . <repeat> <url>,Curacao police have new leads in $11.5M gold heist: Police in Curacao say they have several leads following a brazen... http://t.co/ENdJLy9U
728,YES,police : <number> nd person dead after bus crash at miami airport : a bus carrying more than <number> people hit an overpass at . <repeat> <url>,Police: 2nd person dead after bus crash at Miami airport: A bus carrying more than 30 people hit an overpass at... http://t.co/7N7FPAyj
729,NO,kasey - do n't you have a lift on your truck ? daddy - yeah it 's lifted higher than that car <hashtag> wordsfromdad <hashtag> withmyfavoritemen <hashtag> happysaturday,Kasey- don't you have a lift on your truck ? Daddy- yeah it's lifted higher than that car #wordsfromdad #withmyfavoritemen #happysaturday
730,NO,i 'm on a fire truck . i 'm an elf . <hashtag> parade,I'm on a fire truck. I'm an elf. #parade
731,YES,breaking <allcaps> news <allcaps> : at least one injured in accident at airways blvd. and insterstate <number> <url>,BREAKING NEWS: At least one injured in accident at Airways Blvd. and Insterstate 240  http://t.co/uu1l5bMX
732,NO,just ran <number> mi in <number> hours <number> mins and burned <number> calories . total burned so far : <number> calories ! on <number> / <number> / <number> at <number> pm <allcaps> <hashtag> cardiotrainer,just ran 26.5 mi in 4 hours 48 mins and burned 3505 calories. Total burned so far: 315943 calories! on 12/1/12 at 1:11 PM #cardiotrainer
733,NO,losing your phone makes dying in a car accident less likely but more appealing . <url>,Losing your phone makes dying in a car accident less likely but more appealing. http://t.co/5AkNj4qC
734,YES,traffic : crash on summer ave near elmore rd. use caution ! <hashtag> wreg <allcaps> <allcaps> <hashtag> mem <allcaps> traffic / mh <allcaps> on <number>,Traffic: Crash on Summer Ave near Elmore Rd. Use caution! #WREG #MEMtraffic /MHon3
735,NO,why is a homeless man starin through wes ' car window ? this dude got his nose all on the car steady tryna look inside . lmao wes gon be pissed,Why is a homeless man starin through Wes' car window? This dude got his nose all on the car steady tryna look inside. Lmao Wes gon be pissed
737,NO,my smokes have saved many people 's lives lol <hashtag> smokes <url>,My smokes have saved many people's lives lol #smokes http://t.co/bOYVNbDe
738,YES,traffic : crash on i <number> w / b -LRB- s / b -RRB- before walnut grove . inside left emergency lane blocked ! <hashtag> wreg <allcaps> <allcaps> <hashtag> mem <allcaps> traffic / cvon <number>,Traffic: Crash on I-240 w/b (s/b) before Walnut Grove. Inside left emergency lane blocked! #WREG #MEMtraffic /cvon3
739,NO,i wana get high with any of my followers dat smoke that i have yet to blaze with yet . <repeat>,I wana get high with any of my followers dat smoke that I have yet to blaze with yet..
740,YES,injury crash downtown on jefferson at cleveland . <hashtag> memtraffic,Injury crash Downtown on Jefferson at Cleveland.  #memtraffic
741,NO,the cross is the blazing fire at which the flame of our love is kindled but we have <number> get near enough <number> it <number> its sparks <number> fall on us . stott,The Cross is the blazing fire at which the flame of our love is kindled but we have 2 get near enough 2 it 4 its sparks 2 fall on us. Stott
742,YES,"critical wounding , officer hurt , suspect arreste <smile> one man has been shot , another arrested and a police officer . <repeat> <url>","Critical wounding, officer hurt, suspect arrested: One man has been shot, another arrested and a police officer ... http://t.co/m8cLBYX1"
743,NO,"<number> owner clean truck , <number> wd <allcaps> pretty little truck <number> chevrolet silverado ls <allcaps> stepside bed with a touch screen radio . <repeat> <url>","1 Owner clean truck, 2WD pretty little truck 2003 Chevrolet Silverado LS Stepside bed with a touch screen radio... http://t.co/u7SkjW7k"
744,NO,"where there is a flame , someone is bound to get burned . just it burns does n't mean you 're going to die . <hashtag> try","where there is a flame, someone is bound to get burned. just it burns doesn't mean you're going to die. #try"
745,YES,<hashtag> breakingnews pic <allcaps> : at least one person burned in a hazmat incident at valero refinery in memphis <url>,#BreakingNews PIC: At least one person burned in a hazmat incident at Valero Refinery in Memphis http://t.co/sWAiK6D8
746,YES,injury crash near the u of m on highland south of central . <hashtag> memtraffic,Injury crash near the U of M on Highland south of Central.  #memtraffic
747,NO,"the block is hot , the block is hot . hot hot","The block is hot, the block is hot. Hot hot"
748,YES,police : jovan belcher shot himself behind a vehicle <url>,Police: Jovan Belcher shot himself behind a vehicle http://t.co/Yb8A67jP
749,NO,"this just a bump in the road , do n't let it stop you . <repeat>","This just a bump in the road, don't let it stop you...."
750,NO,injured mpd <allcaps> officer released from hospital : -LRB- wmc <allcaps> - tv <allcaps> -RRB- the memphis police officer shot by friendly fire is now o . <repeat> <url>,Injured MPD officer released from hospital: (WMC-TV)  The Memphis police officer shot by friendly fire is now o... http://t.co/RUpYXIFx
751,NO,"mountain cars for ski bums on a budget : after a long slowdown , auto sales have made a comeback . according to zac . <repeat> <url>","Mountain Cars For Ski Bums On A Budget: After a long slowdown, auto sales have made a comeback. According to Zac... http://t.co/mms3tgbi"
752,NO,arcade fire debut ` dance-y ' new tracks at secret montreal show : the arcade fire debuted four new tracks on satur . <repeat> <url>,Arcade Fire Debut 'Dance-y' New Tracks at Secret Montreal Show: The Arcade Fire debuted four new tracks on Satur... http://t.co/hRHULL3F
753,NO,bumping when the smoke clears sixty <number> sixty <number>,"Bumping When The Smoke Clears Sixty 6, Sixty 1"
754,NO,more accidents are caused during negligent driving during <hashtag> <number> oclock traffic than during any other time . focus on the road ! <hashtag> itsjustnotworthit,More accidents are caused during negligent driving during #5oclock traffic than during any other time. Focus on the road! #ItsJustNotWorthIt
755,NO,"the <number> weirdest cars made in china : as china settles into its role as the worlds largest car market , domestic c . <repeat> <url>","The 10 Weirdest Cars Made In China: As China settles into its role as the worlds largest car market, domestic c... http://t.co/VkBuMcNi"
756,YES,this lady just bumped the truck and thought she was gone drive away like i ai n't in it . <repeat> smh,This lady just bumped the truck and thought she was gone drive away like I ain't in it........smh
757,NO,looking for good cheap car -LRB- harrisburg ar <smile> i 'm looking for a good cheap car or truck . runing or not aslong as . <repeat> <url>,looking for good cheap car  (harrisburg ar): I'm looking for a good cheap car or truck. Runing or not aslong as ... http://t.co/7HhdbK6J
759,NO,call me boxchevy og <allcaps> ! <repeat> <hashtag> box <hashtag> boxchevy <hashtag> car <hashtag> carclub <hashtag> tntoyz <hashtag> memphis <hashtag> city <hashtag> family # <url>,Call me BoxChevy OG !!!#box #boxchevy #car #carclub #tntoyz #memphis #city #family # http://t.co/YT63v3NF
760,NO,s / o to microwavable burritos for causing me to burn my tongue even after waiting for a while before taking a bite . <hashtag> ouch <hashtag> nobueno,S/O to microwavable burritos for causing me to burn my tongue even after waiting for a while before taking a bite. #Ouch #NoBueno
761,NO,bumping to katy perry in a traffic jam because what else am i supposed to do ?,Bumping to Katy Perry in a traffic jam because what else am I supposed to do?
762,NO,"every time i get a little traffic from seattle , i always imagine it 's someone at amazon wishing they 'd hired me to design the kindle fire .","Every time I get a little traffic from Seattle, I always imagine it's someone at Amazon wishing they'd hired me to design the kindle fire."
764,NO,"to the miserable prick that through their dip spit on my car , just kill yourself already . you 've proved your worthlessness . burn in hell too","To the miserable prick that through their dip spit on my car, just kill yourself already. You've proved your worthlessness. Burn in Hell too"
765,NO,"<number> chevy truck -LRB- arlington , tn -RRB- $ <number> <number> chevy truck , new paint , new motor , new carb , new interior , wheel tires . <repeat> <url>","85 chevy truck (Arlington,tn) $4500: 1985 chevy truck, new paint, new motor, new carb, new interior, wheel tires... http://t.co/3IxhQmnj"
766,NO,if he do ima be happy cuz i want have to buy no car next year & have a car note but that gas on that truck gone be kicking my ass,If he do ima be happy cuz I want have to buy no car next year & have a car note but that gas on that truck gone be kicking my ass
767,NO,being in the back of a police car & lt. & lt. & lt. & lt. & lt. & lt. & lt.,being in the back of a police car &lt.&lt.&lt.&lt.&lt.&lt.&lt.
768,NO,damn i 'm watching drumline and it went to the kissing scene . <repeat> i hate watching kissing scenes on movies .,Damn I'm watching drumline and it went to the kissing scene.....I hate watching kissing scenes on movies.
769,NO,disz dem folks out dere yellin i 'm fina go get dem block boys yeen da block yhu jusz some dey flip like a mattress,Disz Dem Folks Out Dere Yellin I'm Fina Go Get Dem Block Boys Yeen Da Block Yhu Jusz Some Dey Flip Like A Mattress
770,NO,"you dnt smoke , so i break it dwn and u roll it up .","You dnt smoke, so I break it dwn and u roll it up."
771,NO,muscles cars drove truck right threw my heart !,Muscles cars drove truck right threw my heart!
772,NO,restaurant owner thanks police for quick arrest : louis martin of uncle lou 's fried chicken said memphis police d . <repeat> <url>,Restaurant owner thanks police for quick arrest: Louis Martin of Uncle Lou's Fried Chicken said Memphis police d... http://t.co/cFFm3azl
773,NO,"onthisday <hashtag> onthisday dec. . <number> <number> - in rhode island , the manufacturer mutual fire insurance company issued the first fire . <repeat>","onthisday#onthisday Dec. 3, 1835 - In Rhode Island, the Manufacturer Mutual Fire Insurance Company issued the first fire..."
774,NO,"dawg , fire & rescue are always in northbrook . always . there 's never a fire tho .","Dawg, Fire & Rescue are always in Northbrook. Always. There's never a fire tho."
775,NO,"we <allcaps> buy <allcaps> vehicles <allcaps> running <allcaps> or <allcaps> not <allcaps> -LRB- memphis <allcaps> -RRB- $ <number> we <allcaps> buy <allcaps> all <allcaps> vehicles <allcaps> running <allcaps> or <allcaps> not <allcaps> . title <allcaps> or <allcaps> not <allcaps> . cars <allcaps> , trucks <allcaps> , . <repeat> <url>","WE BUY VEHICLES RUNNING OR NOT (MEMPHIS) $2500: WE BUY ALL VEHICLES RUNNING OR NOT. TITLE OR NOT. CARS, TRUCKS,... http://t.co/Ul2FTO8h"
776,NO,ha . <repeat> i almost jus ran into the back of this police car . <repeat> <hashtag> mercy,Ha...I almost jus ran into the back of this police car.... #mercy
777,YES,mpd <allcaps> do n't have nothing else to do its <number> police cars out here it does n't take that many to handle this situation,MPD don't have nothing else to do its 4 police cars out here it doesn't take that many to handle this situation
778,NO,<hashtag> nts never take smoke breaks when your tryna study ? <repeat>,#nts never take smoke breaks when your tryna study??????
779,NO,man i swear i did n't expect this bump in the road when it came to my job . <repeat>,Man I swear I didn't expect this bump in the road when it came to my job....
780,NO,"but i did purchase my own <allcaps> car that i 'm driving now , i pay my own <allcaps> rent and car note , when i need to get somewhere i provide my own <allcaps> gas","But I did purchase my OWN car that I'm driving now, I pay my OWN rent and Car Note, when I need to get somewhere I provide my OWN gas"
