,tweet id, tweet, label,tweet_cleaned
6351,'326540897875537920',"RT @majorityfm: Steps Will Be Taken To Prevent Another Boston Bombing. Next West, Texas Plant Explosion? Not So Much -VIDEO: http://t.co/Xo",on-topic,"rt <allcaps> <user> : steps will be taken to prevent another boston bombing . next west , texas plant explosion ? not so much - video <allcaps> : <url>"
6353,'324894989198979074',Sweeping up storefront broken glass after #westexplosion http://t.co/GDSOfSW8ic,on-topic,sweeping up storefront broken glass after <hashtag> westexplosion <url>
6354,'324853490486755328',The world is about to end... the bomb in Boston...explosion in West Texas... and we are still in Iraq.. #struggle,on-topic,the world is about to end . <repeat> the bomb in boston . <repeat> explosion in west texas . <repeat> and we are still in iraq . <repeat> <hashtag> struggle
6356,'326361351259824130',"Texas sized hypocrites. Ted Cruz, Bill Flores Asked For Fed Aid After Texas Explosion, But Voted Against Sandy Relief http://t.co/H0dsC35svC",on-topic,"texas sized hypocrites . ted cruz , bill flores asked for fed aid after texas explosion , but voted against sandy relief <url>"
6357,'324715695030038529',"RT @NewsBreaker: BREAKING PHOTO: This is the fertilizer plant where the explosion happened near Waco, TX (CBS 11) http://t.co/g0BHx8kTna",on-topic,"rt <allcaps> <user> : breaking <allcaps> photo <allcaps> : this is the fertilizer plant where the explosion happened near waco , tx <allcaps> -LRB- cbs <allcaps> <number> -RRB- <url>"
6359,'325086197980463105',RT @Ernster_: I'm hearing one of the victims in the #WestExplosion was from Elsik class of 03. Anyone heard anything?,on-topic,rt <allcaps> <user> : i 'm hearing one of the victims in the <hashtag> westexplosion was from elsik class of <number> anyone heard anything ?
6360,'326060283560882178',"Our hearts and prayers go out to everyone affected this week by the Boston attacks, Texas factory explosion, and flooding in the Midwest.",on-topic,"our hearts and prayers go out to everyone affected this week by the boston attacks , texas factory explosion , and flooding in the midwest ."
6361,'324723900896399360',Hundreds believed injured in Texas fertilizer plant blast - Yahoo! News http://t.co/2SgpjHkyTp via @YahooNews,on-topic,hundreds believed injured in texas fertilizer plant blast - yahoo! news <url> via <user>
6363,'324769227905069056',RT @klustout: It was a like a nuclear bomb went off. Terrifying video of the huge fertilizer plant blast in Texas http://t.co/B9JcDOQ6ou,on-topic,rt <allcaps> <user> : it was a like a nuclear bomb went off . terrifying video of the huge fertilizer plant blast in texas <url>
6364,'324728512160358400',RT @YourAnonNews: WFAA (abc affiliate) in Dallas is reporting 60-70 dead and more than 100 injured. #WestExplosion,on-topic,rt <allcaps> <user> : wfaa <allcaps> -LRB- abc affiliate -RRB- in dallas is reporting <number> <number> dead and more than <number> injured . <hashtag> westexplosion
6365,'324736802084761600',"RT @princessadp: @NBCDFW: Latest from West: 75-100 homes/businesses destroyed, 200 injured, 40 of those critical#westexplosion http:// ...",on-topic,"rt <allcaps> <user> : <user> : latest from west : <number> <number> homes / businesses destroyed , <number> injured , <number> of those critical <hashtag> westexplosion http : / / . <repeat>"
6366,'325055779013021697',RT @JeanneLynn68: Terrible Explosion In Texas | Live On Purpose:Blog Daily And Get 100% Commissions http://t.co/XOoKzwnWBs,on-topic,rt <allcaps> <user> : terrible explosion in texas | live on purpose : blog daily and get <number> % commissions <url>
6367,'324706824584564737',"From DallasMorningNews: Breaking news: Explosion, injuries reported at fertilizer plant near Waco in West, Texas http://t.co/QJWQwqpiTh",on-topic,"from dallasmorningnews : breaking news : explosion , injuries reported at fertilizer plant near waco in west , texas <url>"
6368,'324738545883422720',@SaifsDen: BREAKING: 70 people have been confirmed dead in #Texas plant explosion. Blast rips through a fertilizer plant.,on-topic,<user> : breaking <allcaps> : <number> people have been confirmed dead in <hashtag> texas plant explosion . blast rips through a fertilizer plant .
6371,'324748437792894976',Deadly fertilizer plant blast levels homes http://t.co/ftKcUvgvKj,on-topic,deadly fertilizer plant blast levels homes <url>
6372,'324759700505755648',RT @GotDeportedYolo: That explosion in texas look like something out of a war film. It's been so many explosions this week scary shit.,on-topic,rt <allcaps> <user> : that explosion in texas look like something out of a war film . it 's been so many explosions this week scary shit .
6373,'324944717722824704',Texas National Guard at site of plant explosion http://t.co/Jt61soUCC0,on-topic,texas national guard at site of plant explosion <url>
6374,'325629574857773056',Texas Fertilizer Plant explosion death toll stands at 14,on-topic,texas fertilizer plant explosion death toll stands at <number>
6375,'326364729280970752',RT @CTVNews: Students head back to school in Texas town devastated by fertilizer-plant explosion http://t.co/xRHRxQxRuS,on-topic,rt <allcaps> <user> : students head back to school in texas town devastated by fertilizer-plant explosion <url>
6376,'326379210753064961',RT @AP: BREAKING: Obama to visit Texas town rocked by massive fertilizer plant explosion on Thursday.,on-topic,rt <allcaps> <user> : breaking <allcaps> : obama to visit texas town rocked by massive fertilizer plant explosion on thursday .
6377,'324745194790584320',RT @BlackIrishI: God bless all Americans tonight. We seem to have Satan at our doorstep. Pray for #WestTX  #Boston  #America,on-topic,rt <allcaps> <user> : god bless all americans tonight . we seem to have satan at our doorstep . pray for <hashtag> westtx <allcaps> <hashtag> boston <hashtag> america
6378,'327878756993728517',RT @jbpage: I cannot make this up. Classless Liberal cartoon mocks the Texas fertilizer plant explosion that killed 15 peoplehttp://t.co/,on-topic,rt <allcaps> <user> : i can not make this up . classless liberal cartoon mocks the texas fertilizer plant explosion that killed <number> people <url> /
6379,'324752751290630144',RT @LauraBenDavd: So scary @HuffingtonPost: Horrifying video of Texas fertilizer plant explosion http://t.co/tZxK3lQiSQ,on-topic,rt <allcaps> <user> : so scary <user> : horrifying video of texas fertilizer plant explosion <url>
6382,'324744752698384384',"RT @GlobalNational: BREAKING: 60-70 people are estimated dead in the #West, TX explosion, according to the town's EMS.",on-topic,"rt <allcaps> <user> : breaking <allcaps> : <number> <number> people are estimated dead in the <hashtag> west , tx <allcaps> explosion , according to the town 's ems <allcaps> ."
6383,'324778236666077185',That explosion in Texas was crazy,on-topic,that explosion in texas was crazy
6384,'324752132723064832',"FUCKKKK!!! :O Fertilizer Plant Explosion Near Waco, Texas: http://t.co/oOTfCtZMhu",on-topic,"fuck <allcaps> <elong> ! <repeat> : o fertilizer plant explosion near waco , texas : <url>"
6385,'324978949824331777',RT @cnalive: #PrayForTexas RT @Pontifex: Please join me in praying for the victims of the explosion in Texas and their families,on-topic,rt <allcaps> <user> : <hashtag> prayfortexas rt <allcaps> <user> : please join me in praying for the victims of the explosion in texas and their families
6387,'327612755689488386',RT @popfizzingus: @alisonfleisch  hospital fire building collapse and oil barge explosion in 2 days. And all that plus Boston and Texas exp,off-topic,rt <allcaps> <user> : <user> hospital fire building collapse and oil barge explosion in <number> days . and all that plus boston and texas exp
6388,'324922506660167680',"RT @SalArmyDFW: RT: @SalArmyTX: 5 canteens are out in #WestTX, serving breakfast &amp; hot coffee to survivors...Help by donating now: h ...",on-topic,"rt <allcaps> <user> : rt <allcaps> : <user> : <number> canteens are out in <hashtag> westtx <allcaps> , serving breakfast & hot coffee to survivors . <repeat> help by donating now : h . <repeat>"
6389,'324761884966416384',RT @AFGutierrez: Large investigation team from the U.S. Chemical Safety Board (CSB) is deploying to the scene of #WestExplosion @NBCDFW,on-topic,rt <allcaps> <user> : large investigation team from the u.s. chemical safety board -LRB- csb <allcaps> -RRB- is deploying to the scene of <hashtag> westexplosion <user>
6390,'324747014204166144',"I have been to West, Tx.  The explosion is too much.  Donations to theRed Cross will be needed.",on-topic,"i have been to west , tx . the explosion is too much . donations to thered cross will be needed ."
6394,'324749439807913984','Hundreds injured' after massive explosion at Texas fertiliser plant: Hundreds of people are believed to have ... http://t.co/qukxbTZBQn,on-topic,` hundreds injured ' after massive explosion at texas fertiliser plant : hundreds of people are believed to have . <repeat> <url>
6395,'324705206489210883',"RT @CBS11Larry: Another PHOTO! RT @joshjohnswx: RT @CashCalahan: Here's the explosion. http://t.co/gw1lkd9nBn Explosion in West, TX",on-topic,"rt <allcaps> <user> : another photo <allcaps> ! rt <allcaps> <user> : rt <allcaps> <user> : here 's the explosion . <url> explosion in west , tx <allcaps>"
6396,'325307187155054593',"RT @fernandaNYT: US Sen. John Cornyn, speaking to reporters in West, TX, said 60 people remain unaccounted following fertilizer plant explo",on-topic,"rt <allcaps> <user> : us <allcaps> sen. john cornyn , speaking to reporters in west , tx <allcaps> , said <number> people remain unaccounted following fertilizer plant explo"
6397,'324739496832806913',Borneo Post : Texas plant explosion injures 200 *new! updated: UPDATE: CNN reports two deaths in incident. AN ... http://t.co/kKRvbCebC7,on-topic,borneo post : texas plant explosion injures <number> * new ! update <smile> update <allcaps> : cnn <allcaps> reports two deaths in incident . an <allcaps> . <repeat> <url>
6398,'325285167520428034',"Boston Marathon Runner Comes Home to Texas, Sees Second Explosion - http://t.co/ttVpVvTu3t",on-topic,"boston marathon runner comes home to texas , sees second explosion - <url>"
6399,'325121770703179776',RT @KofC: Help us help the victims in #WestTX http://t.co/ZSRA6jk8FG #PrayforTexas and Please RT!,on-topic,rt <allcaps> <user> : help us help the victims in <hashtag> westtx <allcaps> <url> <hashtag> prayfortexas and please rt <allcaps> !
6400,'324730056347881472',"RT @rapplerdotcom: JUST IN: 60-70 dead, hundreds injured in Texas plant explosion: local TV // Get updates here: http://t.co/TPwWlaTWJq",on-topic,"rt <allcaps> <user> : just <allcaps> in <allcaps> : <number> <number> dead , hundreds injured in texas plant explosion : local tv <allcaps> / / get updates here : <url>"
6401,'325092979779964929',"RT @KremlinRussia_E: Condolences to @BarackObama on the loss of life following an explosion at a chemical plant in West, Texas http://t. ...",on-topic,"rt <allcaps> <user> : condolences to <user> on the loss of life following an explosion at a chemical plant in west , texas <url> . . <repeat>"
6402,'324725465552130048',"RT @MikeEmanuelFox: Thoughts &amp; prayers with the good folks in #West, #Texas outside Waco -&gt; Fertilizer plant explosion | KWKT Fox ...",on-topic,"rt <allcaps> <user> : thoughts & prayers with the good folks in <hashtag> west , <hashtag> texas outside waco - > fertilizer plant explosion | kwkt <allcaps> fox . <repeat>"
6403,'324748524019408897',RT @Kate_Hart: Hotline for people trying to contact friends/family in West: (254) 202-1100  http://t.co/IA2QBmUiPo,on-topic,rt <allcaps> <user> : hotline for people trying to contact friends / family in west : -LRB- <number> -RRB- <number> <number> <url>
6404,'324754340407566336',"RT @AP: AP PHOTO: Smoke rises from fertilizer plant explosion in West, Texas; an unknown number of people were killed: http://t.co/EdavQ ...",on-topic,"rt <allcaps> <user> : ap <allcaps> photo <allcaps> : smoke rises from fertilizer plant explosion in west , texas ; an unknown number of people were kille <smile> <url> . <repeat>"
6405,'324738375837949954',"So when all of you head to your beds and go to sleep tonight, #PrayForWest and #PrayForBoston. #WestTX",on-topic,"so when all of you head to your beds and go to sleep tonight , <hashtag> prayforwest and <hashtag> prayforboston . <hashtag> westtx <allcaps>"
6408,'324726058400243712',RT @ImTweetingNiguh: That shit in Texas was not no Bombing it was an explosion two different things,on-topic,rt <allcaps> <user> : that shit in texas was not no bombing it was an explosion two different things
