,tweet id, tweet, label,tweet_cleaned
3962,'297255833916542976',Just because your not on Favstar doesn't mean I won't star 'n RT you,off-topic,just because your not on favstar does n't mean i wo n't star 'n rt <allcaps> you
3963,'295822134813548544',In desperate need of chicken (@ Nando's) http://t.co/Awx1icWR,off-topic,in desperate need of chicken -LRB- @ nando 's -RRB- <url>
3964,'296002330686545920',@jenlynnbarnes Can I please visit one of your classes when I come to the US next year? Haha.,off-topic,<user> can i please visit one of your classes when i come to the us <allcaps> next year ? haha .
3965,'295845292220231681',@Caarlax haha I like you're freckles! Nah I don't think we will get flooded but we will probs get hit with high winds! #bringit #windsurfing,off-topic,<user> haha i like you 're freckles ! nah i do n't think we will get flooded but we will probs get hit with high winds ! <hashtag> bringit <hashtag> windsurfing
3966,'295476941916610560',"@CassEndsHereBTC oh, well then :s",off-topic,"<user> oh , well then : s"
3967,'295419309935706113',Opening up to people is so hard for me but I'm glad I just did!! I feel so much better #thankyou,off-topic,opening up to people is so hard for me but i 'm glad i just did ! <repeat> i feel so much better <hashtag> thankyou
3968,'296614254499467265',My roommate for tonight Jollibee. Aw! She looks tired.  #Cat #BlackAndWhite #GoodNight #Lovely #H @ Kelso http://t.co/GgjKq3OX,off-topic,my roommate for tonight jollibee . aw ! she looks tired . <hashtag> cat <hashtag> blackandwhite <hashtag> goodnight <hashtag> lovely <hashtag> h <allcaps> @ kelso <url>
3969,'297110863301709825',"I'm at Rochedale State High School (Rochedale, QLD) http://t.co/9FvhhIjX",off-topic,"i 'm at rochedale state high school -LRB- rochedale , qld <allcaps> -RRB- <url>"
3971,'296597022620934145',Alotta bad bitches thats my fckin problem. &amp; yer i like to fck i got a fckn problem.,off-topic,alotta bad bitches thats my fckin problem . & yer i like to fck i got a fckn problem .
3972,'295449585642508288',#Stupid #floods ... #stupid #boys .. #stupid #sluts  #STUPID #HEARTS,off-topic,<hashtag> stupid <hashtag> floods . <repeat> <hashtag> stupid <hashtag> boys . <repeat> <hashtag> stupid <hashtag> sluts <hashtag> stupid <allcaps> <allcaps> <hashtag> hearts <allcaps> <allcaps>
3973,'296048727741829121',This fella only just got his car out! #qldfloods http://t.co/fVL02sGK,on-topic,this fella only just got his car out ! <hashtag> qldfloods <url>
3974,'295673372845686784',YEAH RT @TWiMMAdotcom: @RowdyBec @InvictaFights very good point! Excuse me Ms. @shanknapp can we pls avail some time of yours via skype,off-topic,yeah <allcaps> rt <allcaps> <user> : <user> <user> very good point ! excuse me ms. <user> can we pls avail some time of yours via skype
3975,'295498710165626880',@RedlandCouncil thanks for letting ud know. Tree fallen at cleveland pt too,off-topic,<user> thanks for letting ud know . tree fallen at cleveland pt too
3976,'296552623430070272',@NateCynSin How many soundwaves and what sidewaves are you going to?,off-topic,<user> how many soundwaves and what sidewaves are you going to ?
3977,'296919714263863296',@UStupidBitch please let us know what he needs.,off-topic,<user> please let us know what he needs .
3978,'296922797882609664',So much food! #vegannoms  @ Little Singapore http://t.co/odT3qp1z,off-topic,so much food ! <hashtag> vegannoms @ little singapore <url>
3979,'295414282139598850',Andy Murray and Andre Agassi just had a casual chat in the passageway #AusOpen,off-topic,andy murray and andre agassi just had a casual chat in the passageway <hashtag> ausopen
3980,'295438107975774208',@smit77 is niks awake. Lins would like to call.,off-topic,<user> is niks awake . lins would like to call .
3981,'295402518471659520',@CassiiSevenfold @danreggie yep. Tickets valid for tomorrow's show.,off-topic,<user> <user> yep . tickets valid for tomorrow 's show .
3982,'296594004659810304',@thejay_i_h Nope lol. When things heat up they heat up!,off-topic,<user> nope lol . when things heat up they heat up !
3983,'296578521285926912',@Sollygc very - but I managed to get a stubby cooler from the pop up store in Melbourne!,off-topic,<user> very - but i managed to get a stubby cooler from the pop up store in melbourne !
3984,'296393592774201344',@gary_lfchandley working at Australian Futsal. Looks like it will be an early finish,off-topic,<user> working at australian futsal . looks like it will be an early finish
3985,'297221659386077184',@Louis_Tomlinson: I wanna see the London snow !!!!,off-topic,<user> : i wan na see the london snow ! <repeat>
3986,'296956966926958592',@pressdarling poker night. Feel free to join us :),off-topic,<user> poker night . feel free to join us <smile>
3987,'295874572371251201',@MicahMas1 just had a look through your photos. You have some nice ones. Wow! Port morseby is so different from what I'm use to!,off-topic,<user> just had a look through your photos . you have some nice ones . wow ! port morseby is so different from what i 'm use to !
3988,'295424640266952705',Off to the races? @ IKEA http://t.co/ekOzI6mj,off-topic,off to the races ? @ ikea <allcaps> <url>
3989,'297169267235889153',I have not tweeted in a while.... blah blah blah blah blah blah,off-topic,i have not tweeted in a while . <repeat> blah blah blah blah blah blah
3990,'296141292939927552',"@Erntye so, we can fill in the gaps Ernie?",off-topic,"<user> so , we can fill in the gaps ernie ?"
3991,'296067617062522882',@annavlast nope!? Text me normally and see if that comes through first maybe?,off-topic,<user> nope ? <repeat> text me normally and see if that comes through first maybe ?
3992,'295714304458633216',@frankiero did you know that you're amazing because you are and I'm going to go before I make a bigger fool out of myself okay bye now,off-topic,<user> did you know that you 're amazing because you are and i 'm going to go before i make a bigger fool out of myself okay bye now
3993,'296186620913266689',@ThatTommyPerson @tracygrimshaw taking one for the team?!,off-topic,<user> <user> taking one for the team ! <repeat>
3994,'297448444056969216',What do you get a fellow actor for a birthday gift? A performance! #ActorLife,off-topic,what do you get a fellow actor for a birthday gift ? a performance ! <hashtag> actorlife
3995,'297221260499374080',@ProfDeano how can they give it out by listening to audio? absolutely ludacris!,off-topic,<user> how can they give it out by listening to audio ? absolutely ludacris !
3996,'295522356808544258',Me and @Abicoole are currently freaking the fuck out as there is a lizard running around our room! #howwegoingtosleep,off-topic,me and <user> are currently freaking the fuck out as there is a lizard running around our room ! <hashtag> howwegoingtosleep
3997,'296243991781990400',"Brisbane tonight, to be honest I filtered the crap out of this but looks cool without it anyway. http://t.co/wVyHHzO6",off-topic,"brisbane tonight , to be honest i filtered the crap out of this but looks cool without it anyway . <url>"
3998,'296793076175880193',EDCLV is depressing as fuck...mostly cuz I won't be there this year :(,off-topic,edclv <allcaps> is depressing as fuck . <repeat> mostly cuz i wo n't be there this year <sadface>
3999,'295738601172500480',"This is one of the scariest things I've ever been through, the fear of losing my house and not knowing if my friends are safe :(",on-topic,"this is one of the scariest things i 've ever been through , the fear of losing my house and not knowing if my friends are safe <sadface>"
4000,'296740059271557120',"@Quasar_ Still a legal grey area in a number of ways, given the way rights are packaged.",off-topic,"<user> still a legal grey area in a number of ways , given the way rights are packaged ."
4001,'296029244881002496',"@Samantha_jade I'm just gonna tweet you bc I don't know if you're phones working, when you get into town if you need anything at all let me",off-topic,"<user> i 'm just gon na tweet you bc i do n't know if you 're phones working , when you get into town if you need anything at all let me"
4002,'295850719939026944',DREAMBABY Child Safety Gate $50.00 Labrador http://t.co/gQEpzIEa,off-topic,dreambaby <allcaps> child safety gate $ <number> labrador <url>
4003,'295472294522929155',@rlkxo ok ok how are ya?,off-topic,<user> ok ok how are ya ?
4004,'295798827288510465',FITGirls FValley &amp; Committed Training 280113 Joined up this morning for a 3-way #ta @ Brisbane Queensland http://t.co/VOuwrYHn,off-topic,fitg <allcaps> irls fv <allcaps> alley & committed training <number> joined up this morning for a <number> - way <hashtag> ta @ brisbane queensland <url>
4005,'295477637386731523',"@alexeckermann finding out you have an medical condition triggered by wheat and refined carbohydrates really helps with that, worked for me.",off-topic,"<user> finding out you have an medical condition triggered by wheat and refined carbohydrates really helps with that , worked for me ."
4006,'296130227854245889',After a hard days work in the sun this is hard to whack!! #strawberrymilkshake #magical #refreshing,off-topic,after a hard days work in the sun this is hard to whack ! <repeat> <hashtag> strawberrymilkshake <hashtag> magical <hashtag> refreshing
4007,'296405845888086017',@SammyRobinsonn yeah it makes me sad,off-topic,<user> yeah it makes me sad
4008,'296132480652689409',@frankysucre hello to you too?,off-topic,<user> hello to you too ?
4009,'295488845468803072',To celebrate Australia Day 2013 jump on board the musical roller coaster at http://t.co/8jkUs5nb #gottaloveagoodride,off-topic,to celebrate australia day <number> jump on board the musical roller coaster at <url> <hashtag> gottaloveagoodride
4011,'295686316191019009',"@amy_louise1801 @karenhaggerpeen good idea, go carefully.",off-topic,"<user> <user> good idea , go carefully ."
4012,'297321663152918528',@sethsentry My 11yo labeling his school books:can I write Dear Science on my science book? haha. Fans of all ages :),off-topic,<user> my <number> yo labeling his school books : can i write dear science on my science book ? haha . fans of all ages <smile>
4013,'295488823415152642',@sugarscape: Has Zayn Malik cheated on Perrie Edwards with an Australian waitress? http://t.co/ESyXCyPY *Cough* BULLSHIT! *Cough* Big Lie!,off-topic,<user> : has zayn malik cheated on perrie edwards with an australian waitress ? <url> * cough * bullshit <allcaps> ! * cough * big lie !
4014,'296897229589983232',yeh Mundine Gods got a plan for ya.....  Go dig a hole IDIOT,off-topic,yeh mundine gods got a plan for ya . <repeat> go dig a hole idiot <allcaps>
4015,'296554747018743808',own goal by brisbane lions.. harimau muda A 2 - brisbane lions 1,off-topic,own goal by brisbane lions . <repeat> harimau muda a <number> - brisbane lions <number>
4016,'295708534262362112',"@chee_kam thanks Chee Rex, I am Brisbane based and what a day and night we had yesterday!!",off-topic,"<user> thanks chee rex , i am brisbane based and what a day and night we had yesterday ! <repeat>"
4017,'296232413447733248',@delanyhoran @fckmeinwndrland I WAS ABOUT TO GO FOLLOW HER I AM SO STUPID,off-topic,<user> <user> i was <allcaps> about <allcaps> to <allcaps> go <allcaps> follow <allcaps> her <allcaps> i am <allcaps> so <allcaps> stupid <allcaps>
